soil_ref,SID
61677,088
61678,093
61679,093
61680,246
61681,030
61682,030
61683,186
61684,038
61685,025
61686,025
61687,022
61688,022
61689,262
61690,102
61691,045
61692,064
61693,025
61694,213
61695,292
61696,257
61697,095
61698,003
61699,053
61700,024
61701,003
61702,075
61703,053
61704,024
61705,034
61706,024
61707,070
61708,335
61709,008
61710,099
61711,034
61712,034
61713,008
61714,219
61715,088
61716,114
61717,090
61718,099
61719,008
61720,064
61721,121
61722,088
61723,024
61724,148
61725,064
61726,190
61727,073
61728,022
61729,045
61730,107
61731,107
61732,347
61733,197
61734,360
61735,351
61736,270
61737,308
61738,201
61739,025
61740,064
61741,286
61742,040
61743,292
61744,249
61745,227
61746,121
61747,240
61748,064
61749,038
61750,279
61751,279
61752,287
61753,313
61754,348
61755,033
61756,093
61757,102
61758,376
61759,024
61760,024
61761,051
61762,335
61763,329
61764,126
61765,005
61766,025
61767,008
61768,034
61769,088
61770,008
61771,219
61772,064
61773,119
61774,119
61775,121
61776,024
61777,122
61778,111
61779,237
61780,308
61781,057
61782,030
61783,201
61784,249
61785,201
61786,201
61787,044
61788,197
61789,025
61790,092
61791,064
61792,331
61793,159
61794,281
61795,011
61796,257
61797,022
61798,254
61799,060
61800,335
61801,099
61802,090
61803,034
61804,027
61805,317
61806,039
61807,254
61808,090
61809,121
61810,034
61811,099
61812,024
61813,090
61814,099
61815,209
61816,337
61817,073
61818,025
61819,038
61820,237
61821,048
61822,362
61823,240
61824,073
61825,064
61826,057
61827,048
61828,147
61829,201
61830,237
61831,240
61832,064
61833,048
61834,148
61835,088
61836,114
61837,090
61838,053
61839,088
61840,034
61841,099
61842,337
61843,071
61844,357
61845,111
61846,122
61847,199
61848,199
61849,351
61850,370
61851,237
61852,121
61853,300
61854,147
61855,025
61856,227
61857,310
61858,086
61859,057
61860,121
61861,270
61862,331
61863,025
61864,148
61865,061
61866,041
61867,102
61868,045
61869,022
61870,219
61871,099
61872,121
61873,099
61874,071
61875,119
61876,022
61877,350
61878,269
61879,249
61880,024
61881,240
61882,179
61883,292
61884,048
61885,200
61886,017
61887,186
61888,159
61889,022
61890,103
61891,147
61892,102
61893,064
61894,005
61895,030
61896,005
61897,003
61898,335
61899,090
61900,090
61901,209
61902,008
61903,064
61904,148
61905,254
61906,024
61907,285
61908,369
61909,110
61910,367
61911,092
61912,189
61913,358
61914,172
61915,073
61916,286
61917,064
61918,051
61919,030
61920,065
61921,159
61922,017
61923,130
61924,025
61925,219
61926,027
61927,025
61928,256
61929,341
61930,073
61931,351
61932,365
61933,357
61934,351
61935,092
61936,107
61937,172
61938,121
61939,201
61940,102
61941,286
61942,249
61943,147
61944,292
61945,244
61946,147
61947,237
61948,375
61949,186
61950,279
61951,037
61952,320
61953,037
61954,251
61955,008
61956,008
61957,011
61958,377
61959,025
61960,030
61961,360
61962,368
61963,060
61964,360
61965,122
61966,122
61967,284
61968,048
61969,292
61970,022
61971,025
61972,025
61973,320
61974,167
61975,377
61976,019
61977,022
61978,240
61979,032
61980,025
61981,102
61982,292
61983,099
61984,219
61985,064
61986,064
61987,024
61988,041
61989,114
61990,064
61991,071
61992,364
61993,105
61994,352
61995,122
61996,122
61997,103
61998,284
61999,244
62000,064
62001,022
62002,292
62003,331
62004,251
62005,050
62006,167
62007,130
62008,262
62009,213
62010,336
62011,254
62012,219
62013,064
62014,119
62015,340
62016,350
62017,362
62018,103
62019,179
62020,092
62021,022
62022,283
62023,025
62024,219
62025,064
62026,064
62027,090
62028,148
62029,022
62030,341
62031,127
62032,300
62033,283
62034,057
62035,281
62036,130
62037,019
62038,114
62039,209
62040,045
62041,285
62042,340
62043,366
62044,092
62045,347
62046,292
62047,244
62048,310
62049,092
62050,064
62051,219
62052,102
62053,209
62054,024
62055,034
62056,025
62057,119
62058,147
62059,127
62060,347
62061,127
62062,347
62063,107
62064,292
62065,024
62066,146
62067,378
62068,379
62069,117
62070,051
62071,103
62072,041
62073,064
62074,099
62075,336
62076,148
62077,064
62078,343
62079,186
62080,105
62081,352
62082,347
62083,147
62084,025
62085,147
62086,186
62087,102
62088,050
62089,379
62090,030
62091,050
62092,148
62093,025
62094,073
62095,364
62096,159
62097,340
62098,064
62099,380
62100,064
62101,038
62102,073
62103,111
62104,122
62105,367
62106,354
62107,240
62108,126
62109,121
62110,086
62111,008
62112,381
62113,090
62114,047
62115,030
62116,052
62117,024
62118,024
62119,088
62120,127
62121,359
62122,053
62123,351
62124,360
62125,126
62126,147
62127,086
62128,025
62129,146
62130,050
62131,045
62132,114
62133,148
62134,088
62135,071
62136,337
62137,343
62138,256
62139,351
62140,351
62141,147
62142,030
62143,057
62144,092
62145,073
62146,041
62147,190
62148,064
62149,325
62150,148
62151,114
62152,071
62153,121
62154,147
62155,119
62156,347
62157,351
62158,368
62159,199
62160,199
62161,199
62162,064
62163,246
62164,194
62165,038
62166,102
62167,378
62168,102
62169,040
62170,102
62171,088
62172,209
62173,025
62174,240
62175,121
62176,121
62177,092
62178,130
62179,259
62180,156
62181,130
62182,262
62183,017
62184,103
62185,109
62186,087
62187,329
62188,148
62189,240
62190,353
62191,125
62192,111
62193,092
62194,008
62195,073
62196,073
62197,219
62198,219
62199,024
62200,025
62201,025
62202,148
62203,240
62204,038
62205,022
62206,240
62207,286
62208,073
62209,146
62210,092
62211,121
62212,024
62213,103
62214,283
62215,039
62216,025
62217,064
62218,024
62219,025
62220,287
62221,052
62222,107
62223,363
62224,355
62225,201
62226,146
62227,283
62228,011
62229,283
62230,254
62231,287
62232,382
62233,350
62234,199
62235,019
62236,313
62237,117
62238,024
62239,048
62240,052
62241,048
62242,045
62243,365
62244,127
62245,126
62246,283
62247,244
62248,022
62249,227
62250,092
62251,300
62252,086
62253,038
62254,050
62255,064
62256,190
62257,148
62258,313
62259,313
62260,148
62261,064
62262,279
62263,331
62264,159
62265,025
62266,331
62267,064
62268,279
62269,251
62270,186
62271,262
62272,313
62273,156
62274,148
62275,102
62276,378
62277,378
62278,313
62279,320
62280,159
62281,022
62282,103
62283,117
62284,019
62285,050
62286,008
62287,064
62288,348
62289,058
62290,103
62291,103
62292,064
62293,130
62294,103
62295,283
62296,011
62297,283
62298,130
62299,103
62300,130
62301,283
62302,103
62303,130
62304,103
62305,283
62306,377
62307,379
62308,040
62309,377
62310,022
62311,025
62312,219
62313,061
62314,147
62315,148
62316,073
62317,147
62318,061
62319,033
62320,050
62321,073
62322,117
62323,117
62324,030
62325,283
62326,047
62327,117
62328,033
62329,050
62330,073
62331,047
62332,117
62333,030
62334,103
62335,022
62336,047
62337,047
62338,117
62339,064
62340,262
62341,251
62342,102
62343,262
62344,102
62345,011
62346,039
62347,025
62348,088
62349,092
62350,088
62351,041
62352,022
62353,102
62354,262
62355,064
62356,045
62357,262
62358,064
62359,017
62360,073
62361,025
62362,045
62363,345
62364,022
62365,262
62366,064
62367,025
62368,102
62369,073
62370,262
62371,102
62372,045
62373,022
62374,064
62375,022
62376,262
62377,283
62378,219
62379,283
62380,024
62381,103
62382,030
62383,003
62384,008
62385,335
62386,003
62387,075
62388,008
62389,024
62390,219
62391,064
62392,254
62393,254
62394,099
62395,008
62396,336
62397,041
62398,034
62399,336
62400,090
62401,041
62402,024
62403,025
62404,114
62405,024
62406,025
62407,064
62408,024
62409,025
62410,027
62411,003
62412,064
62413,025
62414,064
62415,254
62416,148
62417,034
62418,336
62419,041
62420,336
62421,008
62422,099
62423,254
62424,025
62425,148
62426,008
62427,336
62428,254
62429,219
62430,024
62431,209
62432,041
62433,148
62434,148
62435,025
62436,099
62437,336
62438,254
62439,219
62440,254
62441,064
62442,148
62443,025
62444,025
62445,148
62446,254
62447,064
62448,064
62449,025
62450,148
62451,088
62452,254
62453,148
62454,254
62455,025
62456,254
62457,148
62458,025
62459,064
62460,025
62461,148
62462,064
62463,254
62464,382
62465,287
62466,052
62467,048
62468,025
62469,119
62470,148
62471,071
62472,025
62473,071
62474,119
62475,121
62476,088
62477,337
62478,088
62479,121
62480,025
62481,071
62482,119
62483,025
62484,119
62485,071
62486,121
62487,337
62488,088
62489,119
62490,025
62491,343
62492,073
62493,190
62494,045
62495,045
62496,190
62497,105
62498,025
62499,022
62500,022
62501,045
62502,190
62503,380
62504,190
62505,025
62506,025
62507,190
62508,073
62509,038
62510,045
62511,045
62512,365
62513,372
62514,190
62515,351
62516,127
62517,347
62518,127
62519,353
62520,125
62521,350
62522,351
62523,352
62524,111
62525,350
62526,125
62527,111
62528,367
62529,367
62530,368
62531,111
62532,351
62533,368
62534,367
62535,111
62536,368
62537,367
62538,125
62539,353
62540,367
62541,351
62542,368
62543,350
62544,199
62545,199
62546,350
62547,347
62548,111
62549,350
62550,351
62551,360
62552,360
62553,351
62554,127
62555,347
62556,127
62557,347
62558,199
62559,362
62560,354
62561,370
62562,358
62563,355
62564,355
62565,355
62566,354
62567,354
62568,198
62569,347
62570,127
62571,358
62572,354
62573,198
62574,354
62575,355
62576,237
62577,308
62578,308
62579,172
62580,237
62581,126
62582,126
62583,300
62584,240
62585,025
62586,147
62587,201
62588,064
62589,086
62590,086
62591,064
62592,103
62593,283
62594,147
62595,064
62596,292
62597,103
62598,283
62599,244
62600,030
62601,283
62602,103
62603,030
62604,147
62605,064
62606,283
62607,103
62608,030
62609,286
62610,283
62611,103
62612,030
62613,292
62614,244
62615,064
62616,064
62617,025
62618,147
62619,064
62620,147
62621,086
62622,073
62623,025
62624,201
62625,064
62626,025
62627,022
62628,092
62629,227
62630,025
62631,064
62632,092
62633,086
62634,201
62635,201
62636,086
62637,064
62638,086
62639,201
62640,064
62641,147
62642,092
62643,086
62644,201
62645,064
62646,092
62647,057
62648,057
62649,086
62650,073
62651,073
62652,121
62653,086
62654,025
62655,073
62656,121
62657,025
62658,121
62659,086
62660,300
62661,237
62662,092
62663,092
62664,146
62665,146
62666,092
62667,146
62668,092
62669,237
62670,346
62671,237
62672,346
62673,237
62674,146
62675,092
62676,048
62677,048
62678,333
62679,237
62680,237
62681,092
62682,121
62683,259
62684,211
62685,148
62686,279
62687,102
62688,117
62689,383
62690,019
62691,148
62692,030
62693,103
62694,030
62695,030
62696,041
62697,038
62698,045
62699,022
62700,103
62701,102
62702,053
62703,335
62704,219
62705,099
62706,114
62707,064
62708,114
62709,254
62710,148
62711,034
62712,034
62713,025
62714,008
62715,041
62716,064
62717,374
62718,337
62719,088
62720,121
62721,337
62722,038
62723,190
62724,025
62725,024
62726,045
62727,341
62728,025
62729,107
62730,125
62731,353
62732,125
62733,352
62734,199
62735,198
62736,308
62737,029
62738,071
62739,201
62740,284
62741,025
62742,103
62743,022
62744,022
62745,147
62746,121
62747,025
62748,025
62749,300
62750,065
62751,038
62752,019
62753,050
62754,287
62755,102
62756,156
62757,259
62758,050
62759,047
62760,092
62761,024
62762,190
62763,109
62764,219
62765,008
62766,335
62767,099
62768,064
62769,219
62770,336
62771,048
62772,024
62773,024
62774,365
62775,349
62776,347
62777,122
62778,351
62779,189
62780,237
62781,249
62782,025
62783,147
62784,300
62785,194
62786,237
62787,300
62788,333
62789,130
62790,331
62791,320
62792,050
62793,019
62794,283
62795,379
62796,130
62797,254
62798,209
62799,064
62800,025
62801,034
62802,148
62803,209
62804,337
62805,240
62806,384
62807,340
62808,372
62809,357
62810,350
62811,127
62812,351
62813,125
62814,122
62815,370
62816,316
62817,286
62818,071
62819,147
62820,073
62821,308
62822,308
62823,156
62824,102
62825,287
62826,083
62827,064
62828,130
62829,103
62830,038
62831,025
62832,213
62833,190
62834,148
62835,075
62836,148
62837,336
62838,008
62839,148
62840,064
62841,209
62842,024
62843,374
62844,064
62845,024
62846,384
62847,025
62848,073
62849,350
62850,357
62851,107
62852,351
62853,347
62854,127
62855,199
62856,198
62857,320
62858,086
62859,227
62860,057
62861,071
62862,237
62863,333
62864,038
62865,008
62866,211
62867,024
62868,102
62869,156
62870,064
62871,159
62872,033
62873,051
62874,102
62875,219
62876,022
62877,025
62878,336
62879,041
62880,325
62881,090
62882,194
62883,211
62884,052
62885,341
62886,022
62887,347
62888,199
62889,316
62890,257
62891,320
62892,316
62893,086
62894,194
62895,346
62896,287
62897,287
62898,348
62899,058
62900,027
62901,093
62902,385
62903,022
62904,103
62905,092
62906,292
62907,254
62908,095
62909,087
62910,064
62911,034
62912,119
62913,073
62914,352
62915,125
62916,111
62917,107
62918,353
62919,347
62920,179
62921,286
62922,320
62923,073
62924,092
62925,331
62926,024
62927,257
62928,385
62929,116
62930,064
62931,025
62932,329
62933,024
62934,045
62935,343
62936,360
62937,350
62938,352
62939,111
62940,189
62941,257
62942,257
62943,073
62944,057
62945,065
62946,279
62947,259
62948,022
62949,286
62950,244
62951,109
62952,050
62953,041
62954,039
62955,064
62956,121
62957,071
62958,007
62959,351
62960,352
62961,198
62962,362
62963,127
62964,257
62965,147
62966,025
62967,300
62968,194
62969,308
62970,048
62971,071
62972,025
62973,099
62974,041
62975,041
62976,099
62977,088
62978,190
62979,064
62980,357
62981,360
62982,351
62983,358
62984,316
62985,259
62986,257
62987,073
62988,147
62989,008
62990,114
62991,148
62992,038
62993,064
62994,380
62995,122
62996,352
62997,198
62998,347
62999,121
63000,240
63001,160
63002,313
63003,024
63004,050
63005,093
63006,090
63007,147
63008,070
63009,029
63010,073
63011,107
63012,111
63013,189
63014,354
63015,386
63016,362
63017,362
63018,284
63019,022
63020,025
63021,320
63022,147
63023,071
63024,278
63025,259
63026,073
63027,103
63028,244
63029,209
63030,209
63031,064
63032,022
63033,365
63034,366
63035,363
63036,370
63037,355
63038,363
63039,130
63040,013
63041,061
63042,045
63043,030
63044,336
63045,099
63046,121
63047,024
63048,073
63049,380
63050,110
63051,350
63052,110
63053,369
63054,357
63055,081
63056,146
63057,092
63058,300
63059,058
63060,025
63061,073
63062,109
63063,041
63064,025
63065,209
63066,341
63067,373
63068,360
63069,369
63070,365
63071,358
63072,073
63073,194
63074,064
63075,025
63076,024
63077,068
63078,116
63079,387
63080,283
63081,374
63082,374
63083,090
63084,050
63085,078
63086,024
63087,211
63088,121
63089,337
63090,088
63091,240
63092,148
63093,069
63094,340
63095,198
63096,073
63097,201
63098,159
63099,071
63100,188
63101,027
63102,088
63103,103
63104,064
63105,114
63106,361
63107,073
63108,199
63109,363
63110,198
63111,355
63112,199
63113,363
63114,053
63115,071
63116,249
63117,048
63118,308
63119,073
63120,291
63121,286
63122,377
63123,119
63124,372
63125,388
63126,365
63127,373
63128,354
63129,189
63130,189
63131,357
63132,086
63133,146
63134,092
63135,016
63136,200
63137,375
63138,348
63139,379
63140,090
63141,093
63142,030
63143,024
63144,073
63145,024
63146,110
63147,353
63148,246
63149,121
63150,081
63151,030
63152,109
63153,385
63154,148
63155,188
63156,034
63157,240
63158,088
63159,121
63160,073
63161,107
63162,357
63163,125
63164,127
63165,199
63166,147
63167,121
63168,194
63169,168
63170,283
63171,088
63172,254
63173,025
63174,119
63175,073
63176,071
63177,121
63178,064
63179,365
63180,107
63181,189
63182,370
63183,292
63184,201
63185,292
63186,086
63187,086
63188,147
63189,240
63190,227
63191,027
63192,227
63193,027
63194,103
63195,045
63196,041
63197,092
63198,147
63199,090
63200,071
63201,025
63202,110
63203,373
63204,110
63205,357
63206,128
63207,360
63208,073
63209,240
63210,019
63211,071
63212,320
63213,257
63214,064
63215,038
63216,034
63217,147
63218,073
63219,071
63220,073
63221,365
63222,373
63223,189
63224,363
63225,053
63226,244
63227,025
63228,064
63229,201
63230,086
63231,016
63232,211
63233,013
63234,159
63235,117
63236,130
63237,024
63238,071
63239,121
63240,389
63241,388
63242,373
63243,360
63244,240
63245,201
63246,121
63247,237
63248,278
63249,025
63250,099
63251,088
63252,121
63253,050
63254,025
63255,148
63256,088
63257,119
63258,365
63259,372
63260,340
63261,110
63262,111
63263,373
63264,122
63265,363
63266,189
63267,199
63268,357
63269,355
63270,107
63271,201
63272,240
63273,025
63274,240
63275,130
63276,008
63277,019
63278,019
63279,168
63280,038
63281,227
63282,027
63283,050
63284,279
63285,331
63286,259
63287,259
63288,024
63289,050
63290,279
63291,064
63292,073
63293,331
63294,148
63295,156
63296,279
63297,025
63298,200
63299,375
63300,073
63301,320
63302,159
63303,320
63304,313
63305,025
63306,071
63307,050
63308,050
63309,259
63310,320
63311,159
63312,313
63313,068
63314,291
63315,064
63316,103
63317,103
63318,064
63319,064
63320,103
63321,058
63322,348
63323,103
63324,283
63325,130
63326,011
63327,283
63328,103
63329,286
63330,103
63331,283
63332,130
63333,286
63334,377
63335,379
63336,377
63337,387
63338,030
63339,109
63340,385
63341,058
63342,257
63343,385
63344,061
63345,073
63346,088
63347,117
63348,117
63349,047
63350,030
63351,103
63352,283
63353,130
63354,103
63355,283
63356,030
63357,117
63358,045
63359,109
63360,283
63361,030
63362,117
63363,047
63364,033
63365,050
63366,073
63367,033
63368,117
63369,047
63370,030
63371,103
63372,022
63373,103
63374,030
63375,117
63376,047
63377,116
63378,092
