Column_,Row,Grid_Code,Location,elevation,latitude,depth,PWP,FC,SAT,SWinit,OC_topsoil,OC_subsoil,BD_topsoil,BD_subsoil,Sand_topsoil,Clay_topsoil,Silt_topsoil,Sand_subsoil,Clay_subsoil,Silt_subsoil
100,109,109100,109_100,10,52.57,0.5,0.095,0.229,0.475,0.1888,1.97,0.91,1.73,1.7,65,10,25,65,10,25
100,110,110100,110_100,15,52.8,1.3,0.095,0.147,0.393,0.1314,2.41,0.88,1.73,1.7,65,10,25,65,10,25
100,111,111100,111_100,11,53.02,0.5,0.095,0.229,0.475,0.1888,1.97,0.91,1.73,1.7,65,10,25,65,10,25
100,112,112100,112_100,1,53.25,1.3,0.148,0.291,0.434,0.2481,0.6,0.4,1.41,1.41,60,30,10,60,30,10
100,113,113100,113_100,1,53.47,1.3,0.148,0.291,0.434,0.2481,0.6,0.4,1.41,1.41,60,30,10,60,30,10
100,135,135100,135_100,74,58.41,1.3,0.095,0.104,0.35,0.1013,2.18,0.39,1.73,1.74,65,10,25,65,10,25
100,136,136100,136_100,220,58.63,1.3,0.095,0.104,0.35,0.1013,2.18,0.39,1.73,1.74,65,10,25,65,10,25
100,137,137100,137_100,160,58.85,1.3,0.095,0.104,0.35,0.1013,2.18,0.39,1.73,1.74,65,10,25,65,10,25
100,138,138100,138_100,60,59.08,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
100,139,139100,139_100,100,59.3,1.3,0.095,0.186,0.432,0.1587,2.18,0.41,1.73,1.7,65,10,25,65,10,25
100,140,140100,140_100,180,59.53,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.7,65,10,25,65,10,25
100,141,141100,141_100,100,59.75,1.3,0.095,0.186,0.432,0.1587,2.18,0.41,1.73,1.7,65,10,25,65,10,25
100,142,142100,142_100,80,59.98,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.7,65,10,25,65,10,25
100,143,143100,143_100,180,60.2,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
100,144,144100,144_100,366,60.43,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
100,145,145100,145_100,240,60.65,1.3,0.095,0.186,0.432,0.1587,1.97,0.41,1.73,1.7,65,10,25,65,10,25
100,146,146100,146_100,510,60.87,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
100,147,147100,147_100,346,61.1,1.3,0.095,0.173,0.419,0.1496,2.18,0.39,1.73,1.74,65,10,25,65,10,25
100,148,148100,148_100,520,61.32,1.3,0.095,0.186,0.432,0.1587,2.18,0.41,1.73,1.7,65,10,25,65,10,25
100,149,149100,149_100,180,61.55,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.7,65,10,25,65,10,25
100,150,150100,150_100,420,61.77,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
100,151,151100,151_100,220,62,1.3,0.095,0.173,0.419,0.1496,2.18,0.39,1.73,1.7,65,10,25,65,10,25
100,152,152100,152_100,120,62.22,1.3,0.095,0.104,0.35,0.1013,2.18,0.39,1.7,1.7,65,10,25,65,10,25
101,70,70101,70_101,347,43.81,1.3,0.148,0.288,0.431,0.246,0.65,0.43,1.39,1.38,60,30,10,60,30,10
101,71,71101,71_101,1143,44.04,0.5,0.148,0.244,0.387,0.2152,1,0.43,1.39,1.38,60,30,10,60,30,10
101,72,72101,72_101,881,44.27,1.3,0.148,0.271,0.414,0.2341,1,0.4,1.4,1.38,60,30,10,60,30,10
101,73,73101,73_101,486,44.49,1.3,0.148,0.283,0.426,0.2425,1.16,0.5,1.4,1.38,60,30,10,60,30,10
101,74,74101,74_101,259,44.72,1.3,0.148,0.283,0.426,0.2425,0.86,0.4,1.4,1.35,60,30,10,60,30,10
101,75,75101,75_101,261,44.94,1.3,0.148,0.283,0.426,0.2425,1,0.38,1.4,1.35,60,30,10,60,30,10
101,76,76101,76_101,529,45.17,1.3,0.148,0.283,0.426,0.2425,1.16,0.5,1.4,1.35,60,30,10,60,30,10
101,77,77101,77_101,1385,45.39,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.4,1.38,60,30,10,60,30,10
101,78,78101,78_101,1686,45.62,1.3,0.148,0.209,0.352,0.1907,1.61,1.26,1.4,1.2,60,30,10,60,30,10
101,79,79101,79_101,1685,45.84,1.3,0.148,0.276,0.419,0.2376,1.4,0.39,1.4,1.35,60,30,10,60,30,10
101,86,86101,86_101,452,47.42,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.36,60,30,10,60,30,10
101,87,87101,87_101,320,47.64,1.3,0.148,0.282,0.425,0.2418,0.87,0.39,1.39,1.33,60,30,10,60,30,10
101,88,88101,88_101,224,47.87,1.3,0.148,0.261,0.404,0.2271,0.87,0.39,1.42,1.43,60,30,10,60,30,10
101,89,89101,89_101,195,48.09,1.3,0.095,0.2,0.446,0.1685,0.87,0.27,1.58,1.51,65,10,25,65,10,25
101,90,90101,90_101,455,48.32,1.3,0.095,0.2,0.446,0.1685,0.7,0.27,1.58,1.51,65,10,25,65,10,25
101,91,91101,91_101,409,48.54,1.3,0.095,0.2,0.446,0.1685,0.7,0.27,1.58,1.51,65,10,25,65,10,25
101,92,92101,92_101,299,48.77,1.3,0.197,0.305,0.451,0.2726,1.16,0.49,1.25,1.26,35,35,30,35,35,30
101,93,93101,93_101,285,48.99,1.3,0.197,0.305,0.451,0.2726,1.16,0.49,1.25,1.26,35,35,30,35,35,30
101,94,94101,94_101,302,49.21,1.3,0.148,0.272,0.415,0.2348,1.16,0.5,1.4,1.38,60,30,10,60,30,10
101,95,95101,95_101,350,49.44,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
101,96,96101,96_101,481,49.66,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
101,97,97101,97_101,409,49.89,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
101,98,98101,98_101,398,50.11,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
101,99,99101,99_101,417,50.34,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
101,100,100101,100_101,185,50.56,1.3,0.148,0.283,0.426,0.2425,1.2,0.36,1.41,1.4,60,30,10,60,30,10
101,101,101101,101_101,59,50.79,1.3,0.148,0.283,0.426,0.2425,0.74,0.36,1.41,1.38,60,30,10,60,30,10
101,102,102101,102_101,45,51.01,1.3,0.148,0.283,0.426,0.2425,0.74,0.36,1.4,1.38,60,30,10,60,30,10
101,103,103101,103_101,141,51.24,1.3,0.148,0.283,0.426,0.2425,1.2,0.36,1.41,1.4,60,30,10,60,30,10
101,104,104101,104_101,100,51.46,1.3,0.148,0.283,0.426,0.2425,1.2,0.4,1.41,1.4,60,30,10,60,30,10
101,105,105101,105_101,60,51.68,1.3,0.095,0.186,0.432,0.1587,1.16,0.38,1.7,1.7,65,10,25,65,10,25
101,106,106101,106_101,62,51.91,1.3,0.095,0.187,0.433,0.1594,1.07,0.38,1.7,1.64,65,10,25,65,10,25
101,107,107101,107_101,46,52.13,0.7,0.095,0.191,0.437,0.1622,1.07,0.37,1.7,1.64,65,10,25,65,10,25
101,108,108101,108_101,30,52.36,0.7,0.095,0.191,0.437,0.1622,1.97,0.88,1.73,1.7,65,10,25,65,10,25
101,109,109101,109_101,16,52.58,1.3,0.095,0.147,0.393,0.1314,2.41,0.88,1.73,1.7,65,10,25,65,10,25
101,110,110101,110_101,15,52.81,1.3,0.4,0.698,0.758,0.6086,33.63,32.89,0.27,0.28,40,20,40,40,20,40
101,111,111101,111_101,4,53.03,1.3,0.4,0.698,0.758,0.6086,33.63,32.89,0.27,0.28,40,20,40,40,20,40
101,112,112101,112_101,1,53.26,1.3,0.148,0.292,0.435,0.2488,1.19,0.55,1.24,1.24,60,30,10,60,30,10
101,113,113101,113_101,1,53.48,1.3,0.148,0.291,0.434,0.2481,0.6,0.4,1.41,1.41,60,30,10,60,30,10
101,133,133101,133_101,10,57.97,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
101,134,134101,134_101,20,58.19,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
101,135,135101,135_101,180,58.42,1.3,0.095,0.104,0.35,0.1013,2.18,0.39,1.73,1.74,65,10,25,65,10,25
101,136,136101,136_101,420,58.64,1.3,0.095,0.104,0.35,0.1013,2.18,0.39,1.73,1.74,65,10,25,65,10,25
101,137,137101,137_101,537,58.87,1.3,0.095,0.104,0.35,0.1013,2.18,0.39,1.73,1.74,65,10,25,65,10,25
101,138,138101,138_101,477,59.09,1.3,0.095,0.186,0.432,0.1587,2.18,0.41,1.62,1.43,65,10,25,65,10,25
101,139,139101,139_101,320,59.32,1.3,0.095,0.186,0.432,0.1587,2.18,0.41,1.73,1.7,65,10,25,65,10,25
101,140,140101,140_101,320,59.54,1.3,0.095,0.186,0.432,0.1587,1.97,0.41,1.73,1.7,65,10,25,65,10,25
101,141,141101,141_101,517,59.76,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
101,142,142101,142_101,776,59.99,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
101,143,143101,143_101,390,60.21,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
101,144,144101,144_101,560,60.44,1.3,0.095,0.186,0.432,0.1587,1.97,0.39,1.7,1.7,65,10,25,65,10,25
101,145,145101,145_101,526,60.66,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
101,146,146101,146_101,780,60.89,1.3,0.095,0.104,0.35,0.1013,2.18,0.39,1.73,1.74,65,10,25,65,10,25
101,147,147101,147_101,580,61.11,1.3,0.095,0.173,0.419,0.1496,2.18,0.39,1.73,1.74,65,10,25,65,10,25
101,148,148101,148_101,477,61.34,1.3,0.095,0.173,0.419,0.1496,2.18,0.39,1.73,1.74,65,10,25,65,10,25
101,149,149101,149_101,460,61.56,1.3,0.095,0.186,0.432,0.1587,1.97,0.41,1.7,1.7,65,10,25,65,10,25
101,150,150101,150_101,400,61.79,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
101,151,151101,151_101,300,62.01,1.3,0.095,0.186,0.432,0.1587,2.18,0.41,1.73,1.7,65,10,25,65,10,25
101,152,152101,152_101,169,62.24,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.7,65,10,25,65,10,25
101,153,153101,153_101,46,62.46,1.3,0.4,0.48,0.54,0.456,33.63,32.89,0.27,0.28,40,20,40,40,20,40
102,70,70102,70_102,198,43.82,1.3,0.148,0.288,0.431,0.246,0.65,0.43,1.39,1.38,60,30,10,60,30,10
102,71,71102,71_102,943,44.05,1.3,0.148,0.276,0.419,0.2376,1,0.43,1.4,1.38,60,30,10,60,30,10
102,72,72102,72_102,509,44.27,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.33,60,30,10,60,30,10
102,73,73102,73_102,381,44.5,1.3,0.148,0.283,0.426,0.2425,1.16,0.5,1.41,1.42,60,30,10,60,30,10
102,74,74102,74_102,249,44.72,1.3,0.148,0.283,0.426,0.2425,0.86,0.4,1.4,1.35,60,30,10,60,30,10
102,75,75102,75_102,226,44.95,1.3,0.148,0.273,0.416,0.2355,0.86,0.4,1.4,1.35,60,30,10,60,30,10
102,76,76102,76_102,235,45.17,1.3,0.148,0.276,0.419,0.2376,0.86,0.4,1.4,1.35,60,30,10,60,30,10
102,77,77102,77_102,280,45.4,1.3,0.148,0.273,0.416,0.2355,1.16,0.5,1.4,1.35,60,30,10,60,30,10
102,78,78102,78_102,1145,45.62,1.3,0.095,0.201,0.447,0.1692,1.45,0.39,1.58,1.42,65,10,25,65,10,25
102,79,79102,79_102,1775,45.85,0.5,0.148,0.436,0.579,0.3496,1.61,1.29,1.41,1.2,60,30,10,60,30,10
102,86,86102,86_102,350,47.42,1.3,0.148,0.276,0.419,0.2376,1,0.43,1.41,1.38,60,30,10,60,30,10
102,87,87102,87_102,298,47.65,1.3,0.148,0.286,0.429,0.2446,0.87,0.39,1.4,1.35,60,30,10,60,30,10
102,88,88102,88_102,211,47.87,1.3,0.148,0.283,0.426,0.2425,0.83,0.39,1.4,1.33,60,30,10,60,30,10
102,89,89102,89_102,185,48.1,1.3,0.148,0.286,0.429,0.2446,0.87,0.4,1.36,1.33,60,30,10,60,30,10
102,90,90102,90_102,164,48.32,1.3,0.197,0.335,0.481,0.2936,0.87,0.39,1.24,1.26,35,35,30,35,35,30
102,91,91102,91_102,171,48.55,1.3,0.197,0.335,0.481,0.2936,0.87,0.39,1.24,1.26,35,35,30,35,35,30
102,92,92102,92_102,206,48.77,1.3,0.197,0.306,0.452,0.2733,0.87,0.39,1.25,1.26,35,35,30,35,35,30
102,93,93102,93_102,260,49,1.3,0.197,0.305,0.451,0.2726,1.16,0.49,1.25,1.26,35,35,30,35,35,30
102,94,94102,94_102,329,49.22,1.3,0.197,0.305,0.451,0.2726,1.16,0.49,1.25,1.26,35,35,30,35,35,30
102,95,95102,95_102,333,49.45,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
102,96,96102,96_102,320,49.67,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
102,97,97102,97_102,399,49.9,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
102,98,98102,98_102,397,50.12,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
102,99,99102,99_102,209,50.35,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
102,100,100102,100_102,223,50.57,1.3,0.148,0.271,0.414,0.2341,1.07,0.47,1.41,1.4,60,30,10,60,30,10
102,101,101102,101_102,151,50.79,1.3,0.148,0.283,0.426,0.2425,1.2,0.36,1.41,1.4,60,30,10,60,30,10
102,102,102102,102_102,212,51.02,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
102,103,103102,103_102,253,51.24,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
102,104,104102,104_102,104,51.47,1.3,0.148,0.283,0.426,0.2425,1.2,0.37,1.41,1.4,60,30,10,60,30,10
102,105,105102,105_102,60,51.69,1.3,0.095,0.201,0.447,0.1692,1.07,0.39,1.58,1.51,65,10,25,65,10,25
102,106,106102,106_102,76,51.92,1.3,0.148,0.283,0.426,0.2425,1.07,0.37,1.4,1.35,60,30,10,60,30,10
102,107,107102,107_102,56,52.14,0.7,0.095,0.191,0.437,0.1622,1.07,0.37,1.7,1.64,65,10,25,65,10,25
102,108,108102,108_102,34,52.37,1.3,0.095,0.147,0.393,0.1314,1.97,0.39,1.7,1.64,65,10,25,65,10,25
102,109,109102,109_102,20,52.59,1.3,0.095,0.187,0.433,0.1594,2.18,0.39,1.7,1.64,65,10,25,65,10,25
102,110,110102,110_102,13,52.82,1.3,0.095,0.237,0.483,0.1944,2.18,0.88,1.4,1.4,65,10,25,65,10,25
102,111,111102,111_102,4,53.04,1.3,0.095,0.196,0.442,0.1657,1.97,0.91,1.7,1.64,65,10,25,65,10,25
102,112,112102,112_102,1,53.26,1.3,0.148,0.291,0.434,0.2481,0.86,0.4,1.41,1.41,60,30,10,60,30,10
102,113,113102,113_102,1,53.49,1.3,0.148,0.291,0.434,0.2481,0.86,0.39,1.4,1.4,60,30,10,60,30,10
102,114,114102,114_102,2,53.71,1.3,0.148,0.291,0.434,0.2481,0.6,0.4,1.41,1.41,60,30,10,60,30,10
102,133,133102,133_102,135,57.98,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
102,134,134102,134_102,240,58.2,1.3,0.095,0.186,0.432,0.1587,1.45,0.39,1.7,1.7,65,10,25,65,10,25
102,135,135102,135_102,240,58.43,1.3,0.095,0.104,0.35,0.1013,2.18,0.39,1.73,1.74,65,10,25,65,10,25
102,136,136102,136_102,455,58.65,1.3,0.095,0.122,0.368,0.1139,2.18,0.41,1.62,1.58,65,10,25,65,10,25
102,137,137102,137_102,690,58.88,0.5,0.095,0.119,0.365,0.1118,0.7,0.31,1.6,1.58,65,10,25,65,10,25
102,138,138102,138_102,834,59.1,0.5,0.095,0.165,0.411,0.144,0.7,0.31,1.6,1.58,65,10,25,65,10,25
102,140,140102,140_102,660,59.55,1.3,0.095,0.104,0.35,0.1013,2.18,0.39,1.73,1.74,65,10,25,65,10,25
102,141,141102,141_102,870,59.78,0.5,0.095,0.165,0.411,0.144,0.7,0.31,1.6,1.58,65,10,25,65,10,25
102,142,142102,142_102,810,60,0.5,0.095,0.331,0.577,0.2602,1.97,0.39,1.73,1.7,65,10,25,65,10,25
102,143,143102,143_102,1000,60.22,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
102,144,144102,144_102,520,60.45,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
102,145,145102,145_102,480,60.67,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
102,146,146102,146_102,790,60.9,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
102,147,147102,147_102,500,61.12,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
102,148,148102,148_102,660,61.35,1.3,0.095,0.173,0.419,0.1496,2.18,0.39,1.7,1.7,65,10,25,65,10,25
102,149,149102,149_102,600,61.57,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
102,150,150102,150_102,400,61.8,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
102,151,151102,151_102,360,62.02,1.3,0.095,0.173,0.419,0.1496,1.97,0.39,1.62,1.58,65,10,25,65,10,25
102,152,152102,152_102,360,62.25,1.3,0.095,0.186,0.432,0.1587,1.97,0.41,1.62,1.58,65,10,25,65,10,25
102,153,153102,153_102,60,62.47,1.3,0.095,0.186,0.432,0.1587,1.97,0.39,1.7,1.7,65,10,25,65,10,25
102,154,154102,154_102,20,62.7,1.3,0.095,0.175,0.421,0.151,0.7,0.3,1.7,1.7,65,10,25,65,10,25
103,56,56103,56_103,77,40.67,1.3,0.148,0.273,0.416,0.2355,1,0.37,1.39,1.33,60,30,10,60,30,10
103,57,57103,57_103,37,40.89,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
103,70,70103,70_103,93,43.83,1.3,0.148,0.288,0.431,0.246,0.65,0.43,1.39,1.38,60,30,10,60,30,10
103,71,71103,71_103,278,44.05,1.3,0.148,0.288,0.431,0.246,0.65,0.43,1.39,1.38,60,30,10,60,30,10
103,72,72103,72_103,589,44.28,1.3,0.148,0.271,0.414,0.2341,1,0.37,1.4,1.38,60,30,10,60,30,10
103,73,73103,73_103,360,44.5,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.35,60,30,10,60,30,10
103,74,74103,74_103,179,44.73,1.3,0.148,0.273,0.416,0.2355,1,0.38,1.4,1.38,60,30,10,60,30,10
103,75,75103,75_103,245,44.96,1.3,0.148,0.273,0.416,0.2355,1,0.38,1.4,1.38,60,30,10,60,30,10
103,76,76103,76_103,184,45.18,1.3,0.148,0.276,0.419,0.2376,0.86,0.37,1.4,1.35,60,30,10,60,30,10
103,77,77103,77_103,225,45.41,1.3,0.148,0.283,0.426,0.2425,0.74,0.36,1.4,1.35,60,30,10,60,30,10
103,78,78103,78_103,661,45.63,1.3,0.148,0.273,0.416,0.2355,1,0.37,1.39,1.33,60,30,10,60,30,10
103,79,79103,79_103,1469,45.86,1.3,0.148,0.205,0.348,0.1879,1.61,0.5,1.4,1.38,60,30,10,60,30,10
103,80,80103,80_103,2122,46.08,1.3,0.095,0.127,0.373,0.1174,2.18,0.39,1.73,1.74,65,10,25,65,10,25
103,81,81103,81_103,1437,46.31,1.3,0.148,0.246,0.389,0.2166,1.37,0.47,1.41,1.39,60,30,10,60,30,10
103,86,86103,86_103,425,47.43,1.3,0.148,0.281,0.424,0.2411,1.3,0.44,1.41,1.25,60,30,10,60,30,10
103,87,87103,87_103,407,47.66,1.3,0.148,0.271,0.414,0.2341,0.99,0.44,1.41,1.42,60,30,10,60,30,10
103,88,88103,88_103,252,47.88,1.3,0.148,0.283,0.426,0.2425,1.16,0.47,1.41,1.42,60,30,10,60,30,10
103,89,89103,89_103,195,48.11,1.3,0.148,0.283,0.426,0.2425,0.86,0.44,1.4,1.4,60,30,10,60,30,10
103,90,90103,90_103,157,48.33,1.3,0.148,0.283,0.426,0.2425,0.86,0.43,1.4,1.35,60,30,10,60,30,10
103,91,91103,91_103,141,48.56,1.3,0.148,0.287,0.43,0.2453,0.87,0.39,1.38,1.31,60,30,10,60,30,10
103,92,92103,92_103,133,48.78,1.3,0.148,0.286,0.429,0.2446,0.87,0.38,1.4,1.38,60,30,10,60,30,10
103,93,93103,93_103,172,49.01,1.3,0.197,0.325,0.471,0.2866,1,0.39,1.25,1.26,35,35,30,35,35,30
103,94,94103,94_103,289,49.23,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
103,95,95103,95_103,298,49.45,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
103,96,96103,96_103,305,49.68,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
103,97,97103,97_103,191,49.9,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
103,98,98103,98_103,342,50.13,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
103,99,99103,99_103,296,50.35,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
103,100,100103,100_103,302,50.58,1.3,0.148,0.271,0.414,0.2341,1,0.47,1.41,1.38,60,30,10,60,30,10
103,101,101103,101_103,247,50.8,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
103,102,102103,102_103,331,51.03,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
103,103,103103,103_103,333,51.25,1.3,0.148,0.271,0.414,0.2341,1.45,0.5,1.41,1.42,60,30,10,60,30,10
103,104,104103,104_103,127,51.48,1.3,0.148,0.283,0.426,0.2425,1.2,0.36,1.41,1.4,60,30,10,60,30,10
103,105,105103,105_103,70,51.7,1.3,0.148,0.283,0.426,0.2425,1.07,0.37,1.4,1.35,60,30,10,60,30,10
103,106,106103,106_103,58,51.93,1.3,0.095,0.186,0.432,0.1587,1.97,0.39,1.73,1.7,65,10,25,65,10,25
103,107,107103,107_103,50,52.15,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
103,108,108103,108_103,45,52.37,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
103,109,109103,109_103,28,52.6,1.3,0.095,0.201,0.447,0.1692,1.07,0.39,1.7,1.7,65,10,25,65,10,25
103,110,110103,110_103,31,52.82,1.3,0.095,0.201,0.447,0.1692,1.5,0.38,1.56,1.43,65,10,25,65,10,25
103,111,111103,111_103,7,53.05,1.3,0.4,0.698,0.758,0.6086,33.63,32.89,0.27,0.28,40,20,40,40,20,40
103,112,112103,112_103,3,53.27,1.3,0.4,0.535,0.595,0.4945,2.18,0.39,1.4,1.35,40,20,40,40,20,40
103,113,113103,113_103,9,53.5,1.3,0.136,0.271,0.438,0.2305,0.9,0.36,1.4,1.35,65,10,25,60,30,10
103,114,114103,114_103,2,53.72,1.3,0.148,0.291,0.434,0.2481,0.6,0.4,1.41,1.41,60,30,10,60,30,10
103,133,133103,133_103,40,57.99,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
103,134,134103,134_103,200,58.21,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
103,135,135103,135_103,300,58.44,0.5,0.095,0.331,0.577,0.2602,0.7,0.31,1.6,1.58,65,10,25,65,10,25
103,136,136103,136_103,628,58.66,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.6,1.58,65,10,25,65,10,25
103,139,139103,139_103,810,59.34,1.3,0.4,0.491,0.551,0.4637,33.63,32.89,0.27,0.28,40,20,40,40,20,40
103,140,140103,140_103,960,59.56,1.3,0.4,0.491,0.551,0.4637,33.63,32.89,0.27,0.28,40,20,40,40,20,40
103,144,144103,144_103,877,60.46,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.7,1.7,65,10,25,65,10,25
103,145,145103,145_103,1050,60.68,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
103,146,146103,146_103,800,60.91,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
103,147,147103,147_103,450,61.13,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
103,148,148103,148_103,494,61.36,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
103,149,149103,149_103,901,61.58,1.3,0.095,0.173,0.419,0.1496,2.18,0.39,1.62,1.58,65,10,25,65,10,25
103,150,150103,150_103,500,61.81,1.3,0.095,0.173,0.419,0.1496,1.04,0.39,1.7,1.7,65,10,25,65,10,25
103,151,151103,151_103,570,62.03,0.5,0.095,0.165,0.411,0.144,0.7,0.31,1.6,1.58,65,10,25,65,10,25
103,152,152103,152_103,455,62.26,1.3,0.095,0.186,0.432,0.1587,2.18,0.5,1.62,1.58,65,10,25,65,10,25
103,153,153103,153_103,240,62.48,1.3,0.095,0.186,0.432,0.1587,1.97,0.39,1.7,1.7,65,10,25,65,10,25
103,154,154103,154_103,160,62.71,1.3,0.095,0.175,0.421,0.151,0.5,0.23,1.7,1.7,65,10,25,65,10,25
103,155,155103,155_103,54,62.93,1.3,0.095,0.393,0.639,0.3036,1.97,0.39,1.7,1.7,65,10,25,65,10,25
104,48,48104,48_104,1,38.86,1.3,0.197,0.315,0.461,0.2796,1.2,0.58,1.26,1.24,35,35,30,35,35,30
104,49,49104,49_104,23,39.09,1.3,0.148,0.268,0.411,0.232,1,0.47,1.39,1.33,60,30,10,60,30,10
104,50,50104,50_104,140,39.32,1.3,0.148,0.275,0.418,0.2369,1,0.37,1.4,1.38,60,30,10,60,30,10
104,51,51104,51_104,91,39.54,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
104,52,52104,52_104,7,39.77,1.3,0.148,0.211,0.354,0.1921,1,0.37,1.39,1.35,60,30,10,60,30,10
104,53,53104,53_104,8,39.99,1.3,0.095,0.158,0.404,0.1391,0.74,0.36,1.4,1.35,65,10,25,65,10,25
104,54,54104,54_104,196,40.22,1.3,0.148,0.288,0.431,0.246,3.43,1.44,0.92,1.38,60,30,10,60,30,10
